Contract_ID,Outstanding Amount_max,Outstanding Amount_mean,Outstanding Amount_last,Due Amount_max,Due Amount_mean,Number of Days Past Due_max,Number of Days Past Due_mean,Number of Days Past Due_count,Contract Status_<lambda>
CONT109653,588.93,293.9816666666666,0.0,0.0,0.0,0.0,0.0,6,Closed
CONT109654,15240.33,7620.165,0.0,387.01,193.505,21.0,10.5,2,Closed
CONT109655,900.35,649.725,0.0,0.0,0.0,0.0,0.0,4,Closed
CONT109656,8792.5,6407.754999999999,0.0,0.0,0.0,0.0,0.0,4,Closed
CONT109657,1732.38,1450.9,0.0,0.0,0.0,0.0,0.0,9,Closed
CONT109658,2461.9,1932.116,0.0,0.0,0.0,0.0,0.0,5,Closed
CONT109659,246.05,123.025,0.0,0.0,0.0,0.0,0.0,2,Closed
CONT109660,492.38,306.18899999999996,0.0,43.21,14.73,43.0,9.2,10,Closed
CONT109661,1641.27,1104.357,506.38,259.58,71.428,42.0,8.9,10,Active
CONT109662,17.05,13.16,0.0,0.0,0.0,0.0,0.0,5,Closed
CONT109663,1641.27,1040.683,418.03,0.0,0.0,0.0,0.0,10,Active
CONT109664,1395.71,1159.915,951.42,65.86,10.764,2.0,0.3,10,Active
CONT109665,351.7,191.465,0.0,0.0,0.0,0.0,0.0,4,Closed
CONT109666,744.74,578.6985714285714,0.0,0.0,0.0,0.0,0.0,7,Closed
CONT109667,2813.6,2181.15,0.0,0.0,0.0,0.0,0.0,7,Closed
CONT109668,4054.3,2027.15,0.0,0.0,0.0,0.0,0.0,2,Closed
CONT109669,283.56,141.78,0.0,0.0,0.0,0.0,0.0,2,Closed
CONT109670,647.29,411.7866666666667,0.0,0.0,0.0,0.0,0.0,3,Closed
CONT109671,439.62,235.10399999999998,0.0,0.0,0.0,0.0,0.0,5,Closed
CONT109672,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,Closed
CONT109673,1149.71,524.3266666666667,0.0,0.0,0.0,0.0,0.0,6,Closed
CONT109674,5474.84,4338.148,0.0,238.08,119.04,79.0,28.8,5,Closed
CONT109675,703.4,455.475,0.0,0.0,0.0,0.0,0.0,4,Closed
CONT109676,867.53,578.3533333333334,0.0,149.14,49.71333333333333,9.0,3.0,3,Closed
CONT109677,703.4,549.204,0.0,22.6,8.698,4.0,1.6,5,Closed
CONT109678,1160.61,690.0771428571428,0.0,0.0,0.0,0.0,0.0,7,Closed
CONT109679,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,Closed
CONT109680,2180.54,1423.4533333333336,0.0,0.0,0.0,0.0,0.0,6,Closed
CONT109681,1108.0,617.1016666666667,0.0,0.0,0.0,0.0,0.0,6,Closed
CONT109682,117.23,51.730000000000004,0.0,0.0,0.0,0.0,0.0,7,Closed
CONT109683,18757.33,17298.9475,15804.83,0.0,0.0,0.0,0.0,8,Active
CONT109684,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,Closed
CONT109685,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,Closed
CONT109686,3681.13,2902.2125,2209.75,0.0,0.0,0.0,0.0,8,Active
CONT109687,520.05,260.025,0.0,0.0,0.0,0.0,0.0,2,Closed
CONT109688,1172.33,781.5533333333333,0.0,200.54,133.69333333333333,35.0,13.0,3,Closed
CONT109689,4636.23,2318.115,0.0,0.0,0.0,0.0,0.0,2,Closed
CONT109690,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,Closed
CONT109691,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,Closed
CONT109692,21.1,15.965000000000002,0.0,0.91,0.265,27.0,8.833333333333334,6,Closed
CONT109693,1031.61,773.088,0.0,0.0,0.0,0.0,0.0,5,Closed
CONT109694,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,Closed
CONT109695,468.93,234.465,0.0,0.0,0.0,0.0,0.0,2,Closed
CONT109696,3517.0,3326.96,2984.15,324.57,252.4057142857143,48.0,36.142857142857146,7,Active
CONT109697,351.7,264.48857142857145,165.35,0.0,0.0,0.0,0.0,7,Active
CONT109698,492.38,345.764,0.0,84.69,67.74,47.0,19.4,5,Closed
CONT109699,17786.64,17092.965714285714,16388.86,0.0,0.0,0.0,0.0,7,Active
CONT109700,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,Closed
CONT109701,675.26,386.2114285714286,85.37,0.0,0.0,0.0,0.0,7,Active
CONT109702,191.16,95.58,0.0,0.0,0.0,0.0,0.0,2,Closed
CONT109703,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,Closed
CONT109704,1214.72,607.36,0.0,0.0,0.0,0.0,0.0,2,Closed
CONT109705,398.05,325.42,244.9,21.97,3.6616666666666666,26.0,4.333333333333333,6,Active
CONT109706,32.9,27.88,21.29,0.0,0.0,0.0,0.0,6,Active
CONT109707,1705.49,1136.9933333333333,0.0,0.0,0.0,0.0,0.0,3,Closed
CONT109708,1654.28,1095.2333333333333,967.48,0.0,0.0,0.0,0.0,6,Active
CONT109709,1814.19,1209.46,0.0,0.0,0.0,0.0,0.0,3,Closed
CONT109710,2606.47,2546.8766666666666,2442.81,114.11,37.655,48.0,13.833333333333334,6,Active
CONT109711,1172.33,735.185,0.0,199.74,49.935,19.0,4.75,4,Closed
CONT109712,2461.9,2431.396666666667,2401.06,0.0,0.0,0.0,0.0,3,Active
CONT109713,2196.93,2075.39,1860.14,324.85,186.79166666666666,76.0,37.5,6,Active
CONT109714,351.7,175.85,0.0,60.28,30.14,14.0,7.0,2,Closed
CONT109715,2110.2,1406.8,0.0,98.5,32.833333333333336,12.0,4.0,3,Closed
CONT109716,439.62,269.1666666666667,0.0,75.36,25.12,8.0,2.6666666666666665,3,Closed
CONT109717,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,Closed
CONT109718,527.55,380.68,0.0,0.0,0.0,0.0,0.0,4,Closed
CONT109719,2110.2,2031.14,1951.68,275.99,141.15166666666667,66.0,34.5,6,Active
CONT109720,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,Closed
CONT109721,22253.93,18556.742000000002,5513.39,0.0,0.0,0.0,0.0,5,Active
CONT109722,1406.8,788.506,0.0,0.0,0.0,0.0,0.0,5,Closed
CONT109723,593.48,445.11,0.0,423.85,182.615,87.0,42.5,4,Closed
CONT109724,785.25,470.4925,0.0,0.0,0.0,0.0,0.0,4,Closed
CONT109725,586.17,523.378,411.98,102.95,33.632,52.0,19.2,5,Active
CONT109726,480.8,454.68,430.41,0.0,0.0,0.0,0.0,5,Active
CONT109727,686.85,649.5360000000001,614.89,0.0,0.0,0.0,0.0,5,Active
CONT109728,5567.85,5453.238,5352.31,118.31,47.282,18.0,7.2,5,Active
CONT109729,1558.92,1525.7759999999998,1496.62,32.22,12.874,18.0,7.2,5,Active
CONT109730,2626.03,2024.6119999999999,0.0,0.0,0.0,0.0,0.0,10,Closed
CONT109731,3212.47,2764.202,2170.32,0.0,0.0,0.0,0.0,5,Active
CONT109732,1172.33,1116.6399999999999,1060.3,0.0,0.0,0.0,0.0,5,Active
CONT109733,439.62,219.81,0.0,0.0,0.0,0.0,0.0,2,Closed
CONT109734,703.4,506.905,0.0,61.74,30.29,36.0,11.75,4,Closed
CONT109735,2757.89,2468.514,2120.02,173.36,36.848,4.0,1.4,5,Active
CONT109736,7263.77,7070.817999999999,6900.87,188.28,75.312,3.0,1.2,5,Active
CONT109737,527.55,343.21999999999997,0.0,0.0,0.0,0.0,0.0,3,Closed
CONT109738,7.03,4.6866666666666665,0.0,0.12,0.08,32.0,11.0,3,Closed
CONT109739,4454.87,3673.6,3011.54,0.0,0.0,0.0,0.0,4,Active
CONT109740,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,Closed
CONT109741,1888.04,1867.215,1804.74,175.57,102.3625,59.0,36.75,4,Active
CONT109742,1802.23,1780.3,1714.51,166.0,95.1925,59.0,36.75,4,Active
CONT109743,658.8,329.4,0.0,0.0,0.0,0.0,0.0,2,Closed
CONT109744,291.51,232.89499999999998,174.28,0.0,0.0,0.0,0.0,4,Active
CONT109745,14068.0,10438.4125,0.0,8.75,5.47,52.0,23.75,4,Closed
CONT109746,1861.66,1830.5774999999999,1786.87,38.48,9.62,17.0,4.25,4,Active
CONT109747,3517.0,3092.7775,2657.16,0.0,0.0,0.0,0.0,4,Active
CONT109748,1338.19,1175.89,1078.15,138.36,34.59,7.0,1.75,4,Active
CONT109749,5697.54,5256.1975,4812.17,0.0,0.0,0.0,0.0,4,Active
CONT109750,1758.5,1695.935,1633.18,0.0,0.0,0.0,0.0,4,Active
CONT109751,1406.8,1267.865,1071.32,125.37,31.3425,3.0,0.75,4,Active
CONT109752,703.4,628.6975,517.37,61.41,15.3525,1.0,0.25,4,Active
CONT109753,4689.85,2344.925,0.0,0.0,0.0,0.0,0.0,2,Closed
CONT109754,432.12,216.06,0.0,0.0,0.0,0.0,0.0,2,Closed
CONT109755,445.49,372.75,299.77,0.0,0.0,0.0,0.0,3,Active
CONT109756,953.81,623.75,0.0,0.0,0.0,0.0,0.0,3,Closed
CONT109757,1033.01,988.3466666666667,945.63,0.0,0.0,0.0,0.0,3,Active
CONT109758,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,Closed
CONT109759,11.75,11.633333333333333,11.4,0.21,0.06999999999999999,21.0,7.0,3,Active
CONT109760,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,Closed
CONT109761,722.16,362.02555555555557,90.76,21.41,2.378888888888889,19.0,2.111111111111111,9,Active
CONT109762,4396.25,4048.4500000000003,3699.06,0.0,0.0,0.0,0.0,3,Active
CONT109763,820.63,410.315,0.0,0.0,0.0,0.0,0.0,2,Closed
CONT109764,703.4,457.6333333333334,0.0,0.0,0.0,0.0,0.0,3,Closed
CONT109765,1172.33,978.8033333333333,785.28,0.0,0.0,0.0,0.0,3,Active
CONT109766,468.93,234.465,0.0,0.0,0.0,0.0,0.0,2,Closed
CONT109767,2443.89,2230.0833333333335,2015.55,0.0,0.0,0.0,0.0,3,Active
CONT109768,1617.82,1575.9266666666665,1533.41,0.0,0.0,0.0,0.0,3,Active
CONT109769,2813.6,2742.8199999999997,2707.43,127.85,42.61666666666667,4.0,1.3333333333333333,3,Active
CONT109770,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,Closed
CONT109771,2344.67,1961.3933333333334,1576.86,0.0,0.0,0.0,0.0,3,Active
CONT109772,2860.49,2750.8799999999997,2639.58,0.0,0.0,0.0,0.0,3,Active
CONT109773,391.58,195.79,0.0,0.0,0.0,0.0,0.0,2,Closed
CONT109774,1471.7,1471.7,1471.7,0.0,0.0,0.0,0.0,2,Active
CONT109775,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,Closed
CONT109776,879.25,868.65,858.05,0.0,0.0,0.0,0.0,2,Active
CONT109777,2224.22,2224.22,2224.22,0.0,0.0,0.0,0.0,2,Active
CONT109778,215.76,205.185,194.61,0.0,0.0,0.0,0.0,2,Active
CONT109779,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,Closed
CONT109780,606.89,303.445,0.0,0.0,0.0,0.0,0.0,2,Closed
CONT109781,836.98,418.49,0.0,0.0,0.0,0.0,0.0,2,Closed
CONT109782,515.71,257.855,0.0,0.0,0.0,0.0,0.0,2,Closed
CONT109783,562.72,551.475,540.23,0.0,0.0,0.0,0.0,2,Active
CONT109784,62.53,62.53,62.53,1.85,0.925,9.0,4.5,2,Active
CONT109785,1172.33,1172.33,1172.33,111.86,55.93,7.0,3.5,2,Active
CONT109786,1582.65,1430.995,1279.34,0.0,0.0,0.0,0.0,2,Active
CONT109787,26053.81,25338.815000000002,24623.82,0.0,0.0,0.0,0.0,2,Active
CONT109788,656.51,656.51,656.51,114.49,57.245,5.0,2.5,2,Active
CONT109789,468.93,468.93,468.93,41.17,20.585,5.0,2.5,2,Active
CONT109790,5906.96,5906.96,5906.96,130.06,65.03,2.0,1.0,2,Active
CONT109791,703.4,674.875,646.35,0.0,0.0,0.0,0.0,2,Active
CONT109792,1172.33,1172.33,1172.33,0.0,0.0,0.0,0.0,1,Active
CONT109793,984.38,984.38,984.38,0.0,0.0,0.0,0.0,1,Active
CONT109794,2344.67,2344.67,2344.67,0.0,0.0,0.0,0.0,1,Active
CONT109795,1875.73,1875.73,1875.73,0.0,0.0,0.0,0.0,1,Active
CONT109796,1219.23,1219.23,1219.23,0.0,0.0,0.0,0.0,1,Active
CONT109797,520.26,520.26,520.26,0.0,0.0,0.0,0.0,1,Active
CONT109798,1230.95,1230.95,1230.95,0.0,0.0,0.0,0.0,1,Active
CONT109799,1772.57,1772.57,1772.57,0.0,0.0,0.0,0.0,1,Active
CONT109800,1641.27,1641.27,1641.27,0.0,0.0,0.0,0.0,1,Active
CONT109801,527.55,527.55,527.55,0.0,0.0,0.0,0.0,1,Active
CONT109802,914.42,914.42,914.42,0.0,0.0,0.0,0.0,1,Active
CONT109803,515.83,515.83,515.83,0.0,0.0,0.0,0.0,1,Active
CONT109804,703.4,703.4,703.4,0.0,0.0,0.0,0.0,1,Active
CONT109805,1406.8,703.4,0.0,156.67,78.335,101.0,50.5,2,Closed
CONT109806,234.47,234.47,234.47,0.0,0.0,0.0,0.0,1,Active
CONT109807,1230.95,1230.95,1230.95,0.0,0.0,0.0,0.0,1,Active
CONT109808,1055.1,1055.1,1055.1,0.0,0.0,0.0,0.0,1,Active
CONT109809,1875.73,1875.73,1875.73,0.0,0.0,0.0,0.0,1,Active
CONT109813,3771.02,2981.6966666666667,0.0,192.12,57.105,84.0,27.333333333333332,6,Closed
CONT109822,6351.44,5311.689090909091,0.0,147.22,26.720909090909092,29.0,5.181818181818182,11,Closed
CONT109835,18280.87,9609.274594594594,0.0,1723.19,320.4951351351351,66.0,13.027027027027026,37,Closed
CONT109849,3345.56,2678.4116666666664,0.0,0.0,0.0,0.0,0.0,6,Closed
CONT109855,12206.96,8039.506666666665,0.0,48.58,16.19333333333333,31.0,10.333333333333334,3,Closed
CONT109867,5537.58,4088.8725,0.0,369.47,215.97250000000003,76.0,47.0,4,Closed
CONT109868,838.22,598.491,0.0,27.97,2.7969999999999997,10.0,1.0,10,Closed
CONT109870,3822.93,2833.8625,0.0,85.13,42.565,8.0,3.5,4,Closed
CONT109874,28.89,21.1925,0.0,1.95,1.4625,34.0,9.75,4,Closed
CONT109879,1550.86,1136.7175,0.0,0.0,0.0,0.0,0.0,4,Closed
CONT109882,429.07,191.15,0.0,106.12,21.224,25.0,5.0,5,Closed
CONT109886,1132.03,701.1980000000001,0.0,0.0,0.0,0.0,0.0,5,Closed
CONT109890,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,Closed
CONT109894,1640.21,1184.6375,0.0,0.0,0.0,0.0,0.0,4,Closed
CONT109896,1736.27,868.135,0.0,0.0,0.0,0.0,0.0,2,Closed
CONT109903,16.18,13.639166666666666,0.0,0.42,0.13,38.0,8.666666666666666,12,Closed
CONT109910,801.15,561.35,0.0,0.0,0.0,0.0,0.0,5,Closed
CONT109911,62.81,31.405,0.0,62.81,62.81,58.0,44.0,2,Closed
CONT109914,0.0,0.0,0.0,0.28,0.28,55.0,55.0,1,Closed
CONT109917,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,Closed
CONT109918,359.91,277.17400000000004,0.0,0.0,0.0,0.0,0.0,5,Closed
CONT109921,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,Closed
CONT109924,792.97,507.1766666666667,0.0,0.0,0.0,0.0,0.0,3,Closed
CONT109927,8712.22,6814.435454545455,0.0,167.39,71.45590909090909,10.0,7.7727272727272725,22,Closed
CONT109928,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,Closed
CONT109929,1579.34,1334.281,0.0,0.0,0.0,0.0,0.0,10,Closed
CONT109932,7576.48,5691.138214285714,0.0,605.81,228.2835714285714,124.0,31.821428571428573,28,Closed
CONT109933,689.85,427.24666666666667,0.0,96.46,96.46,32.0,11.666666666666666,3,Closed
CONT109934,257.87,65.5875,0.0,0.0,0.0,0.0,0.0,4,Closed
CONT109935,10306.85,8431.81357142857,0.0,213.58,45.464999999999996,27.0,5.642857142857143,14,Closed
CONT109936,621.95,312.246,0.0,158.69,31.738,22.0,4.4,5,Closed
CONT109937,1904.06,952.03,0.0,396.83,352.39,141.0,127.0,2,Closed
CONT109938,1820.7,910.35,0.0,403.92,362.44,141.0,127.0,2,Closed
CONT109940,826.92,412.6471428571428,0.0,0.0,0.0,0.0,0.0,7,Closed
CONT109941,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,Closed
CONT109944,2213.53,1702.467142857143,0.0,0.0,0.0,0.0,0.0,7,Closed
CONT109946,823.17,485.16727272727275,0.0,0.0,0.0,0.0,0.0,11,Closed
CONT109947,1297.56,847.3266666666667,0.0,320.82,190.865,66.0,25.0,6,Closed
CONT109949,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,Closed
CONT109954,538.29,258.0083333333333,0.0,150.13,32.985,87.0,18.666666666666668,6,Closed
CONT109955,1314.09,968.1475,0.0,0.0,0.0,0.0,0.0,4,Closed
CONT109956,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,Closed
CONT109959,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,Closed
CONT109960,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,Closed
CONT109962,876.55,738.8363636363637,0.0,0.0,0.0,0.0,0.0,11,Closed
CONT109965,1115.69,743.7933333333334,0.0,0.0,0.0,0.0,0.0,3,Closed
CONT109967,72.26,46.07,0.0,0.0,0.0,0.0,0.0,41,Closed
CONT109968,7680.63,3892.7492307692305,0.0,0.0,0.0,0.0,0.0,26,Closed
CONT109972,17546.8,8074.3625,0.0,0.0,0.0,0.0,0.0,12,Closed
CONT109973,235.87,159.07,0.0,28.07,5.614,4.0,0.8,5,Closed
CONT109978,0.0,0.0,0.0,0.4,0.4,28.0,28.0,1,Closed
CONT109980,1564.95,1151.918888888889,0.0,0.0,0.0,0.0,0.0,9,Closed
CONT109981,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,Closed
CONT109983,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,Closed
CONT109984,10378.08,8452.654285714287,0.0,424.48,176.22142857142856,77.0,19.571428571428573,7,Closed
CONT109987,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,Closed
CONT109988,3517.51,2625.2611111111114,0.0,111.77,12.418888888888889,5.0,0.5555555555555556,9,Closed
CONT109990,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,Closed
CONT109992,1661.57,1186.035,0.0,0.0,0.0,0.0,0.0,6,Closed
CONT109993,1037.12,692.585,0.0,0.0,0.0,0.0,0.0,4,Closed
CONT109994,1329.5,885.26,0.0,0.0,0.0,0.0,0.0,4,Closed
CONT109995,1764.27,1112.1233333333332,0.0,0.0,0.0,0.0,0.0,3,Closed
CONT109996,6820.49,5698.01,0.0,132.94,16.6175,29.0,3.625,8,Closed
CONT109997,5140.28,3400.8666666666663,0.0,99.88,33.29333333333333,29.0,9.666666666666666,3,Closed
CONT110000,1963.8,1209.055,0.0,0.0,0.0,0.0,0.0,8,Closed
CONT110001,1564.06,1193.642,0.0,0.0,0.0,0.0,0.0,5,Closed
CONT110003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,Closed
CONT110004,2223.82,1397.0714285714287,0.0,185.79,86.39964285714287,106.0,42.25,28,Closed
CONT110005,353.86,176.93,0.0,0.0,0.0,0.0,0.0,2,Closed
CONT110006,398.01,237.91,0.0,113.65,66.06833333333333,45.0,19.333333333333332,6,Closed
CONT110009,937.87,468.935,0.0,318.85,265.71000000000004,73.0,59.0,2,Closed
CONT110010,0.0,0.0,0.0,134.7,134.7,41.0,41.0,1,Closed
CONT110011,7888.82,5224.898999999999,0.0,0.0,0.0,0.0,0.0,10,Closed
CONT110012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,Closed
CONT110014,3751.47,2977.1941666666667,0.0,237.09,222.92,68.0,44.333333333333336,12,Closed
CONT110015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,Closed
CONT110016,0.0,0.0,0.0,19.13,19.13,33.0,33.0,1,Closed
CONT110017,887.95,625.1875,0.0,42.18,10.545,28.0,7.0,4,Closed
CONT110018,734.54,439.83,0.0,0.0,0.0,0.0,0.0,3,Closed
CONT110019,2088.42,1357.398,0.0,0.0,0.0,0.0,0.0,5,Closed
CONT110020,23974.19,19198.226363636364,0.0,27.83,1.265,18.0,0.8181818181818182,22,Closed
CONT110021,787.53,632.5616666666666,0.0,42.72,14.24,82.0,26.0,6,Closed
CONT110022,750.04,375.02,0.0,44.2,22.1,13.0,6.5,2,Closed
CONT110023,420.75,210.96571428571428,0.0,71.09,20.291428571428575,12.0,4.0,7,Closed
CONT110024,804.29,402.145,0.0,0.0,0.0,0.0,0.0,2,Closed
CONT110026,134.28,113.38727272727273,0.0,0.0,0.0,0.0,0.0,11,Closed
CONT110027,19642.09,16626.107,0.0,360.14,44.023,10.0,1.9,10,Closed
CONT110028,587.1,292.6383333333333,0.0,0.0,0.0,0.0,0.0,6,Closed
CONT110029,3490.43,2739.634,0.0,58.69,11.738,9.0,1.8,5,Closed
CONT110030,624.43,426.4175,0.0,0.0,0.0,0.0,0.0,4,Closed
CONT110031,235.31,117.5,0.0,0.0,0.0,0.0,0.0,6,Closed
CONT110032,1828.84,1145.38,0.0,309.05,309.03999999999996,34.0,10.75,4,Closed
CONT110033,3466.38,2929.456,0.0,0.0,0.0,0.0,0.0,10,Closed
CONT110034,377.12,239.25,0.0,0.0,0.0,0.0,0.0,3,Closed
CONT110035,2503.7,1743.816,0.0,0.0,0.0,0.0,0.0,5,Closed
CONT110036,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,Closed
CONT110037,773.74,542.3779999999999,0.0,391.32,156.398,90.0,35.6,5,Closed
CONT110038,1992.97,1328.6466666666668,0.0,174.42,87.21333333333332,56.0,27.0,3,Closed
CONT110039,608.46,367.1266666666667,0.0,0.0,0.0,0.0,0.0,6,Closed
CONT110040,1055.1,528.9371428571428,0.0,0.0,0.0,0.0,0.0,7,Closed
CONT110041,703.4,379.6511111111111,0.0,0.7,0.07777777777777778,21.0,2.3333333333333335,9,Closed
CONT110042,1524.03,737.8228571428572,0.0,185.32,26.474285714285713,21.0,3.0,7,Closed
CONT110043,1107.85,770.9050000000001,0.0,0.0,0.0,0.0,0.0,6,Closed
CONT110044,1172.33,782.5124999999999,0.0,198.31,49.5775,12.0,3.0,4,Closed
CONT110045,3045.72,2314.765384615385,0.0,0.0,0.0,0.0,0.0,13,Closed
CONT110046,1524.03,1051.2516666666668,0.0,0.0,0.0,0.0,0.0,6,Closed
CONT110047,937.87,448.77875,0.0,160.16,58.715,73.0,15.75,8,Closed
CONT110048,937.87,628.865,0.0,323.49,161.74333333333334,68.0,25.666666666666668,6,Closed
CONT110049,3779.6,1983.8709999999999,0.0,0.0,0.0,0.0,0.0,30,Closed
CONT110050,2344.67,1172.335,0.0,0.0,0.0,0.0,0.0,2,Closed
CONT110051,1055.1,658.8824999999999,0.0,0.0,0.0,0.0,0.0,4,Closed
CONT110052,4466.59,3610.2999999999997,0.0,0.0,0.0,0.0,0.0,6,Closed
CONT110053,703.4,391.6583333333333,0.0,0.0,0.0,0.0,0.0,6,Closed
CONT110054,1099.65,757.38,0.0,0.0,0.0,0.0,0.0,4,Closed
CONT110055,1953.25,1464.9375,0.0,106.59,53.295,90.0,44.5,4,Closed
CONT110056,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,Closed
CONT110057,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,Closed
CONT110058,3821.81,1999.2959999999998,0.0,0.0,0.0,0.0,0.0,20,Closed
CONT110059,1641.27,929.66625,0.0,45.42,5.6775,17.0,2.125,8,Closed
CONT110060,1150.5,575.25,0.0,98.62,49.31,17.0,8.5,2,Closed
CONT110061,468.93,281.93,0.0,0.0,0.0,0.0,0.0,5,Closed
CONT110062,1974.82,1561.3957142857143,0.0,158.1,49.097142857142856,47.0,17.857142857142858,7,Closed
CONT110063,1885.11,1482.9385714285713,0.0,141.55,39.05142857142857,47.0,17.857142857142858,7,Closed
CONT110064,2743.73,1677.9366666666665,0.0,0.0,0.0,0.0,0.0,3,Closed
CONT110065,5022.98,3323.61,0.0,0.0,0.0,0.0,0.0,3,Closed
CONT110066,703.4,455.53999999999996,0.0,0.0,0.0,0.0,0.0,5,Closed
CONT110067,1758.5,879.25,0.0,0.0,0.0,0.0,0.0,2,Closed
CONT110068,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,Closed
CONT110069,4097.3,3278.5414285714287,0.0,179.77,154.08857142857144,39.0,11.0,7,Closed
CONT110070,1230.95,889.8016666666667,0.0,415.71,277.03333333333336,73.0,30.166666666666668,6,Closed
CONT110071,212.24,103.32333333333334,0.0,0.0,0.0,0.0,0.0,3,Closed
CONT110072,289.89,144.945,0.0,0.0,0.0,0.0,0.0,2,Closed
CONT110073,679.95,479.77,0.0,0.0,0.0,0.0,0.0,4,Closed
CONT110074,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,Closed
CONT110075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,Closed
CONT110076,1452.26,796.9833333333332,0.0,0.0,0.0,0.0,0.0,3,Closed
CONT110077,723.77,401.852,0.0,0.0,0.0,0.0,0.0,5,Closed
CONT110078,2483.61,1818.1357142857144,0.0,0.0,0.0,0.0,0.0,7,Closed
CONT110079,6987.1,5889.457777777778,0.0,131.84,14.648888888888889,15.0,3.3333333333333335,9,Closed
CONT110080,937.87,460.7271428571429,0.0,132.0,18.857142857142858,14.0,2.0,7,Closed
CONT110081,1672.45,1245.7575,0.0,122.51,55.9025,38.0,20.75,4,Closed
CONT110082,1406.8,1060.628,0.0,0.0,0.0,0.0,0.0,5,Closed
CONT110083,1828.84,1069.275,0.0,3.33,0.8325,31.0,7.75,4,Closed
CONT110084,627.36,428.95166666666665,0.0,0.0,0.0,0.0,0.0,6,Closed
CONT110085,46.26,35.32857142857143,0.0,0.02,0.0014285714285714286,28.0,2.0,14,Closed
CONT110086,1384.64,882.1266666666667,0.0,0.0,0.0,0.0,0.0,3,Closed
CONT110087,1624.83,1033.9266666666665,0.0,0.0,0.0,0.0,0.0,3,Closed
CONT110088,538.34,334.0354545454545,0.0,27.22,8.328181818181818,27.0,9.727272727272727,11,Closed
CONT110089,703.4,446.05,0.0,0.0,0.0,0.0,0.0,6,Closed
CONT110090,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,Closed
CONT110091,152.22,76.11,0.0,0.0,0.0,0.0,0.0,2,Closed
CONT110092,6330.6,4220.400000000001,0.0,389.5,194.75,50.0,23.333333333333332,3,Closed
CONT110093,1434.21,991.9440000000001,0.0,0.0,0.0,0.0,0.0,5,Closed
CONT110094,4396.25,1897.14,0.0,0.0,0.0,0.0,0.0,3,Closed
CONT110095,1875.73,1234.69375,0.0,0.0,0.0,0.0,0.0,8,Closed
CONT110096,6096.13,5117.469999999999,0.0,721.1,307.18375000000003,109.0,45.0,8,Closed
CONT110097,1055.1,527.55,0.0,45.93,22.965,17.0,8.5,2,Closed
CONT110098,28135.99,24031.086000000003,0.0,530.97,311.096,42.0,13.7,10,Closed
CONT110099,439.62,219.81,0.0,0.0,0.0,0.0,0.0,2,Closed
CONT110100,2075.03,1749.65625,0.0,76.2,19.05,41.0,7.875,8,Closed
CONT110101,1581.03,950.7280000000001,0.0,0.0,0.0,0.0,0.0,5,Closed
CONT110102,2626.03,1682.5100000000002,0.0,0.0,0.0,0.0,0.0,3,Closed
CONT110103,18757.33,13862.485,0.0,357.0,89.25,5.0,1.25,4,Closed
CONT110104,703.4,430.84799999999996,0.0,30.55,6.11,5.0,1.0,5,Closed
